date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:15:25	23309/23309	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/selectivizr.js	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/selectivizr.js	(from http://www.yitherapy.com/ecommerce/)
10:15:25	2816/2816	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/matchMedia.addListener.js	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/matchMedia.addListener.js	(from http://www.yitherapy.com/ecommerce/)
10:15:27	9520/9520	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/enquire.js	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/enquire.js	(from http://www.yitherapy.com/ecommerce/)
10:15:31	25822/25822	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/app.js	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/app.js	(from http://www.yitherapy.com/ecommerce/)
10:15:33	22375/22375	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/jquery.cycle2.min.js	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/jquery.cycle2.min.js	(from http://www.yitherapy.com/ecommerce/)
10:15:33	1323/1323	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/jquery.cycle2.swipe.min.js	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/jquery.cycle2.swipe.min.js	(from http://www.yitherapy.com/ecommerce/)
10:15:35	1528/1528	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/slideshow.js	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/slideshow.js	(from http://www.yitherapy.com/ecommerce/)
10:15:37	6894/6894	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/imagesloaded.js	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/imagesloaded.js	(from http://www.yitherapy.com/ecommerce/)
10:15:39	7002/7002	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/minicart.js	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/minicart.js	(from http://www.yitherapy.com/ecommerce/)
10:15:41	213003/213003	---M-Z	200	added ('OK')	text/css	date:Fri,%2027%20May%202016%2002:52:22%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/css/styles.css	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/css/styles.css	(from http://www.yitherapy.com/ecommerce/)
10:15:43	2450/2450	---M-Z	200	added ('OK')	text/css	date:Wed,%2019%20Jul%202017%2003:36:41%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/css/iv_mods.css	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/css/iv_mods.css	(from http://www.yitherapy.com/ecommerce/)
10:15:45	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:15:44%20GMT	http://www.yitherapy.com/ecommerce/catalogsearch/ajax/suggest/	/yitherapy/www.yitherapy.com/ecommerce/catalogsearch/ajax/suggest/index.html	(from http://www.yitherapy.com/ecommerce/)
10:15:48	7434/7434	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202016%2016:18:42%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/i/m/images_2_/www.yitherapy.com-TCM-Health-Treatments-&-Massage-20.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/i/m/images_2_/www.yitherapy.com-TCM-Health-Treatments-&-Massage-20.jpg	(from http://www.yitherapy.com/ecommerce/)
10:15:49	31774/31774	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:15:44%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/index.html	(from http://www.yitherapy.com/ecommerce/)
10:15:49	43762/43762	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:15:43%20GMT	http://www.yitherapy.com/ecommerce/tcm%20health%20treatments%20&%20massage.html	/yitherapy/www.yitherapy.com/ecommerce/tcm%20health%20treatments%20&%20massage.html	(from http://www.yitherapy.com/ecommerce/)
10:15:51	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:15:49%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/add/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/product/5/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/add/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/product/5/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/)
10:15:51	7776/7776	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202016%2016:19:25%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/i/m/images_1_/www.yitherapy.com-TCM-Scrapping-Care-20.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/i/m/images_1_/www.yitherapy.com-TCM-Scrapping-Care-20.jpg	(from http://www.yitherapy.com/ecommerce/)
10:15:51	43323/43323	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:15:48%20GMT	http://www.yitherapy.com/ecommerce/tcm%20scrapping%20care.html	/yitherapy/www.yitherapy.com/ecommerce/tcm%20scrapping%20care.html	(from http://www.yitherapy.com/ecommerce/)
10:15:53	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:15:52%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/add/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/product/4/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/add/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/product/4/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/)
10:15:53	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:15:52%20GMT	http://www.yitherapy.com/ecommerce/catalog/product_compare/add/product/5/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/catalog/product_compare/add/product/5/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/)
10:15:55	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:15:54%20GMT	http://www.yitherapy.com/ecommerce/catalog/product_compare/add/product/4/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/catalog/product_compare/add/product/4/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/)
10:15:55	47689/47689	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:15:51%20GMT	http://www.yitherapy.com/ecommerce/tcm%20fire%20cupping.html	/yitherapy/www.yitherapy.com/ecommerce/tcm%20fire%20cupping.html	(from http://www.yitherapy.com/ecommerce/)
10:15:57	9330/9330	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202016%2016:21:14%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/d/o/download_1_/www.yitherapy.com-TCM-Fire-Cupping-20.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/d/o/download_1_/www.yitherapy.com-TCM-Fire-Cupping-20.jpg	(from http://www.yitherapy.com/ecommerce/)
10:15:57	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:15:56%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/add/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/product/3/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/add/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/product/3/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/)
10:15:59	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:15:57%20GMT	http://www.yitherapy.com/ecommerce/catalog/product_compare/add/product/3/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/catalog/product_compare/add/product/3/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/)
10:15:59	50522/50522	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:15:55%20GMT	http://www.yitherapy.com/ecommerce/tcm%20tui%20na.html	/yitherapy/www.yitherapy.com/ecommerce/tcm%20tui%20na.html	(from http://www.yitherapy.com/ecommerce/)
10:16:01	9387/9387	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202016%2016:21:14%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/i/m/images/www.yitherapy.com-TCM-TUI-NA-20.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/i/m/images/www.yitherapy.com-TCM-TUI-NA-20.jpg	(from http://www.yitherapy.com/ecommerce/)
10:16:01	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:00%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/add/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/product/2/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/add/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/product/2/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/)
10:16:01	8309/8309	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202016%2015:42:39%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/c/tcm_tui_na_400x267/www.yitherapy.com-Body-Massage-20.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/c/tcm_tui_na_400x267/www.yitherapy.com-Body-Massage-20.jpg	(from http://www.yitherapy.com/ecommerce/)
10:16:03	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:01%20GMT	http://www.yitherapy.com/ecommerce/catalog/product_compare/add/product/2/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/catalog/product_compare/add/product/2/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/)
10:16:03	676/676	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2029%20Oct%202013%2003:56:23%20GMT	http://www.yitherapy.com/static/js/int/jquery.iv.customform_ecom.js	/yitherapy/www.yitherapy.com/static/js/int/jquery.iv.customform_ecom.js	(from http://www.yitherapy.com/ecommerce/)
10:16:05	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:03%20GMT	http://www.yitherapy.com/ecommerce/checkout/cart/add/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/product/1/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/checkout/cart/add/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/product/1/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/)
10:16:05	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:04%20GMT	http://www.yitherapy.com/ecommerce/catalog/product_compare/add/product/1/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/catalog/product_compare/add/product/1/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgv/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/)
10:16:07	42031/42031	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:16:04%20GMT	http://www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/	/yitherapy/www.yitherapy.com/ecommerce/catalog/seo_sitemap/category/index.html	(from http://www.yitherapy.com/ecommerce/)
10:16:07	5986/5986	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Nov%202014%2010:56:58%20GMT	http://www.yitherapy.com/ecommerce/js/calendar/calendar-win2k-1.css	/yitherapy/www.yitherapy.com/ecommerce/js/calendar/calendar-win2k-1.css	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:07	41204/41204	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:16:05%20GMT	http://www.yitherapy.com/ecommerce/catalogsearch/term/popular/	/yitherapy/www.yitherapy.com/ecommerce/catalogsearch/term/popular/index.html	(from http://www.yitherapy.com/ecommerce/)
10:16:09	56283/56283	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:16:07%20GMT	http://www.yitherapy.com/ecommerce/catalogsearch/advanced/	/yitherapy/www.yitherapy.com/ecommerce/catalogsearch/advanced/index.html	(from http://www.yitherapy.com/ecommerce/)
10:16:10	30552/30552	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:01%20GMT	http://www.yitherapy.com/ecommerce/js/varien/product.js	/yitherapy/www.yitherapy.com/ecommerce/js/varien/product.js	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:11	11180/11180	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:57:01%20GMT	http://www.yitherapy.com/ecommerce/js/varien/configurable.js	/yitherapy/www.yitherapy.com/ecommerce/js/varien/configurable.js	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:13	4986/4986	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:56:58%20GMT	http://www.yitherapy.com/ecommerce/js/calendar/calendar-setup.js	/yitherapy/www.yitherapy.com/ecommerce/js/calendar/calendar-setup.js	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:13	62591/62591	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Nov%202014%2010:56:58%20GMT	http://www.yitherapy.com/ecommerce/js/calendar/calendar.js	/yitherapy/www.yitherapy.com/ecommerce/js/calendar/calendar.js	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:15	32945/32945	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2014%20Jul%202017%2005:59:32%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/elevatezoom/jquery.elevateZoom-3.0.8.min.js	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/js/lib/elevatezoom/jquery.elevateZoom-3.0.8.min.js	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:17	2364/2364	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202016%2015:50:27%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/75x/9df78eab33525d08d6e5fb8d27136e95/t/c/tcm_tui_na_400x267/www.yitherapy.com-Body-Massage-11.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/thumbnail/75x/9df78eab33525d08d6e5fb8d27136e95/t/c/tcm_tui_na_400x267/www.yitherapy.com-Body-Massage-11.jpg	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:17	1034528/1034528	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Feb%202015%2002:47:33%20GMT	http://www.yitherapy.com/design/bg_tea_1600x1200.jpg	/yitherapy/www.yitherapy.com/design/bg_tea_1600x1200.jpg	(from http://www.yitherapy.com/aboutus.html)
10:16:18	23099/23099	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202016%2015:50:27%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/c/tcm_tui_na_400x267/www.yitherapy.com-Body-Massage-31.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/c/tcm_tui_na_400x267/www.yitherapy.com-Body-Massage-31.jpg	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:19	23099/23099	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Feb%202016%2015:50:27%20GMT	http://www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/1200x/040ec09b1e35df139433887a97daa66f/t/c/tcm_tui_na_400x267/www.yitherapy.com-Body-Massage-31.jpg	/yitherapy/www.yitherapy.com/ecommerce/media/catalog/product/cache/1/image/1200x/040ec09b1e35df139433887a97daa66f/t/c/tcm_tui_na_400x267/www.yitherapy.com-Body-Massage-31.jpg	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:19	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:17%20GMT	http://www.yitherapy.com/ecommerce/catalog/product_compare/add/product/1/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvYm9keS1tYXNzYWdlLmh0bWw,/form_key/vWCpGrD0BLpfAw84/	/yitherapy/www.yitherapy.com/ecommerce/catalog/product_compare/add/product/1/uenc/aHR0cDovL3d3dy55aXRoZXJhcHkuY29tOjgyLzE4NS8xODUzMjgvYm9keS1tYXNzYWdlLmh0bWw,/form_key/vWCpGrD0BLpfAw84/index.html	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:19	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2012%20Oct%202017%2002:16:17%20GMT	http://www.yitherapy.com/ecommerce/sendfriend/product/send/id/1/	/yitherapy/www.yitherapy.com/ecommerce/sendfriend/product/send/id/1/index.html	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:19	115915/115915	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Feb%202016%2004:18:26%20GMT	http://www.yitherapy.com/__system/__css/1403210_tl.css	/yitherapy/www.yitherapy.com/__system/__css/1403210_tl.css	(from http://www.yitherapy.com/contactus.html)
10:16:19	4977/4977	---M-Z	200	added ('OK')	text/css	date:Thu,%2017%20Mar%202016%2000:15:51%20GMT	http://www.yitherapy.com/__system/__css/1403210.css	/yitherapy/www.yitherapy.com/__system/__css/1403210.css	(from http://www.yitherapy.com/contactus.html)
10:16:21	1093/1093	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/blank.gif	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/blank.gif	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:21	59221/59221	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2002:16:19%20GMT	http://www.yitherapy.com/ecommerce/review/product/list/id/1/	/yitherapy/www.yitherapy.com/ecommerce/review/product/list/id/1/index.html	(from http://www.yitherapy.com/ecommerce/body-massage.html)
10:16:21	9289/9289	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/camera-loader.gif	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/camera-loader.gif	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:23	24198/24198	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/camera_skins.png	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/camera_skins.png	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:24	937/937	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay1.png	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay1.png	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:24	935/935	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay2.png	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay2.png	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:25	938/938	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay3.png	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay3.png	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:26	924/924	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay4.png	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay4.png	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:27	924/924	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay5.png	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay5.png	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:28	959/959	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay6.png	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay6.png	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:29	97/97	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay7.png	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay7.png	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:30	948/948	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay8.png	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay8.png	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:31	926/926	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay9.png	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay9.png	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:32	923/923	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:03:34%20GMT	http://www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay10.png	/yitherapy/www.yitherapy.com/static/css/camera/camera_imgs/patterns/overlay10.png	(from http://www.yitherapy.com/static/css/camera/camera.css)
10:16:33	116030/116030	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Feb%202016%2004:18:24%20GMT	http://www.yitherapy.com/__system/__css/1407295_tl.css	/yitherapy/www.yitherapy.com/__system/__css/1407295_tl.css	(from http://www.yitherapy.com/bookonline.html)
10:16:34	4686/4686	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20Feb%202015%2001:54:04%20GMT	http://www.yitherapy.com/__system/__css/1407295.css	/yitherapy/www.yitherapy.com/__system/__css/1407295.css	(from http://www.yitherapy.com/bookonline.html)
10:16:35	11899/11899	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/default/images/icon_sprite.png	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/default/images/icon_sprite.png	(from http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/css/styles.css)
10:16:36	11167/11167	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Nov%202014%2010:57:15%20GMT	http://www.yitherapy.com/ecommerce/skin/frontend/rwd/default/images/icon_sprite@2x.png	/yitherapy/www.yitherapy.com/ecommerce/skin/frontend/rwd/default/images/icon_sprite@2x.png	(from http://www.yitherapy.com/ecommerce/skin/frontend/rwd/iv_responsive/css/styles.css)
